Pasture,Date,Sample#,DW kg/ha,%moist,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
P11,2020-05-11,3.0,703.2,77.2,0.7612407014962892,6.460798716632217,0.3134010255479772,0.29626372840733733,0.5009649431670705,0.5299850554524819,50.097148595528985,0.5159683331092582,0.5113400263628631,0.6480360129803007,-0.06942319911162037,0.22356023314625273,0.5932294428772198,0.3939799184760856,0.2303342469086771,-0.1493504540923099,134.46633535589123,177.64629710496996,88.80359801047175,221.81660432331543,86.42369294856788,78.8017936653314,404.51899252970026,783.5830460090863,519.4638954221315,3816.4482399894446,2431.7964545991103,1275.1807261422987
P11,2020-06-18,3.0,2154.4,51.0,0.6848921840782325,9.194049208428112,0.3296534244482559,0.2632555423485988,0.490360655038764,0.47354684155133525,44.827424949668526,0.4308923601833411,0.5444406096115036,0.5687763243158976,-0.01065421941458651,0.19512506599444668,0.4795671288814914,0.382074015858307,0.21095628333307717,-0.14449824296248784,132.7602739661791,158.06719861907663,91.44494438979703,191.91148268789567,89.32268200160512,82.43876672945889,302.41605485922094,709.1051941778306,661.6638627484411,3602.577143862027,2403.1782587061175,1214.1340631479359
P11,2020-08-12,3.0,4060.0,67.8,0.7585828863901741,7.4669073302848705,0.3736228786032024,0.27302108897112864,0.6036209408273397,0.5587334091126006,52.742096424718035,0.5697932701286379,0.46240167598748777,0.5950998510292553,-0.06159630984505898,0.2978449507361822,0.5945849674690988,0.4142364962904233,0.2653656997247521,-0.11596899912584843,122.98993752391668,163.1474087512192,80.54061804817175,218.5929723280505,78.89477785094624,72.04728605222914,312.47226590550326,845.4387205574112,585.2745417519527,4260.327723939358,2294.229035699635,1046.9670214591238
P11,2020-10-15,3.0,2824.0,47.6,0.5418290166420985,13.257943109134997,0.2876398427065503,0.20345019067096246,0.4134559781384344,0.3999325177700105,37.82598787966925,0.3528296022323322,0.4938267732113869,0.4342235991498712,0.0440918148890451,0.1432723158737205,0.39424669289128994,0.4690506307980488,0.18632810672651082,-0.17756540082812228,130.38599991973376,142.38253359723876,92.28791774637102,160.47171131504234,90.49613500835821,84.62239901614298,542.341910831594,1006.067367150689,1197.240371254854,3854.5500300922276,2920.119959695161,1627.8107493288635
P13,2020-05-11,3.0,1190.4,59.6,0.5517600333197907,12.51200499442506,0.27820616887405847,0.2929580248872959,0.255566705537739,0.3662153171438738,34.764779433169544,0.3115419347980861,0.5773001947390617,0.5707419697813766,0.010333377734771686,-0.022329240091410744,0.37492678279078073,0.41438413656819745,0.14191381622370913,-0.23514079775734414,139.9680783447955,160.02022143583284,107.91287081784354,184.86643654015103,105.90836534112383,98.22541463714411,499.87633643181005,861.0092879863175,886.9171728061772,3078.469706347734,3219.75515929768,1826.2047406308438
P13,2020-06-18,3.0,2883.2,60.0,0.7633081075835142,7.398654229972102,0.38046198600468284,0.3045739092332411,0.5772236402213483,0.5577069848124018,52.59659762602784,0.5536674970078582,0.5310248971974435,0.6336599749420684,-0.04853348909431899,0.25225757542079136,0.5973596492108569,0.413562650358457,0.2616758276495237,-0.1380802118495225,128.63672388216108,165.99257882763266,81.86694640323367,213.17890651026298,79.79442545948027,73.22041875076322,317.36590498853786,765.5565236353748,561.5678232229553,4185.493238108516,2499.8056271709775,1122.1417073085029
P13,2020-08-12,3.0,4727.2,59.4,0.7507312257157662,7.878929566979234,0.3826160216326206,0.28336817391875435,0.5820908019727538,0.532731078769473,50.32495542075646,0.5124089851810192,0.523262522981906,0.6116364894231291,-0.0424062416616808,0.2570154206868922,0.5588437696240093,0.3896794348895629,0.2447467586054039,-0.12555987671957616,129.25415295763455,163.61754164754797,84.53227359106121,208.09073310369587,82.42389884128411,75.56389023110431,294.144341620327,727.4832993482399,560.3711319971383,3937.728681123856,2321.571988581387,1036.7128339224823
P13,2020-10-15,3.0,3433.6,38.8,0.5141873448865212,14.399037973104004,0.29036730307276226,0.25965277652234037,0.27807722765868287,0.33125396408006735,31.56854296218777,0.2412750197377755,0.6252156772520079,0.5246161988051974,0.08522551664317332,-0.012185885479367753,0.31420981382941304,0.38189763499255747,0.13298701305520408,-0.21012715237805105,146.36718079820653,149.57333386032658,108.92626941772346,154.55683289465253,106.20032737789833,100.49639561126976,393.6002182939375,682.3785147596437,928.3065253748802,2870.2495072759384,2944.588396718011,1625.4218715247787
P14,2020-05-11,3.0,1349.6,67.0,0.5547653302109811,12.223153684211091,0.2715893798117265,0.2839107149807378,0.25504092283028085,0.3580785578260551,34.10148430442807,0.30243286113796536,0.5661321044496368,0.5683765130618323,0.0007028082455948487,-0.01634748153444316,0.36659233022384474,0.39350482206409243,0.13513199759318065,-0.2206127991671697,140.22044189682148,161.89103967141617,109.83653858796869,188.70129543961477,107.88843150480854,99.61187845569128,485.6275350646773,836.721737059244,834.3809880260635,2932.0733789204332,3022.932230647866,1734.0260680840906
P14,2020-06-18,3.0,2675.2,56.2,0.7031645263867871,9.022797138822563,0.34993097407727936,0.3053527359298042,0.48508318129976874,0.49987182193053287,47.19995458309517,0.4754378655469467,0.5545940609362316,0.6118057853028704,-0.03015310566898609,0.16407720382875626,0.5252180462229505,0.4133568123535127,0.2244352542231302,-0.16926468832271224,131.84275729542804,162.9108799430669,88.89004911519488,203.0337549911806,86.77875690697229,79.86879491019349,361.6144320365298,786.9442681677273,664.8649152220335,3834.264126940217,2748.77425156059,1325.3989480389248
P14,2020-08-12,3.0,4133.6,66.4,0.7555695653090683,7.7049151191491845,0.3829652869113799,0.2912312874699479,0.5709359074802596,0.5273466379813071,49.86525408630606,0.5019282768545659,0.5346994131786322,0.6291420849866703,-0.045742552814588035,0.24152694768215424,0.5580799520111873,0.3810502700958824,0.23773751688306272,-0.1292655845896283,131.41969749472247,166.6820223647697,86.25347482329555,209.40527328159192,84.00066571335383,76.9173853414858,302.1810467015689,706.0103768138341,530.041482986328,3825.021548385459,2327.7387693913943,1039.0039980498893
P14,2020-10-15,3.0,2863.2,35.8,0.5038695938729273,14.503702008818372,0.2826481952288064,0.2773359817755939,0.22595059805605847,0.317548859975749,30.3372564246049,0.22315698986593455,0.6537055413920594,0.5481083244468473,0.0938511243977458,-0.06008791628080844,0.3022981709010879,0.3779532595995273,0.12261049361271367,-0.22946242935097305,152.0552430519996,152.2202687980233,112.90081553004204,154.11878738553966,109.77412645957527,104.13149648492114,402.20958760441596,646.5500442116263,903.620605760351,2731.815032618237,3083.390383396708,1727.2231013600392
P15,2020-05-11,3.0,1310.4,72.6,0.6448194870939034,10.102917061203675,0.3069509372992981,0.28941624581549275,0.36587169219034316,0.4105147505356447,39.16045578372485,0.3580396831815308,0.5567490250307351,0.6058448355844662,-0.03153794191966112,0.06853753359737216,0.4274685824618178,0.3642679736180207,0.1605305960783675,-0.18060998428072148,138.45778589676874,167.50559312652274,103.65086586486895,201.15138269666033,101.43277493873173,92.78087489813643,403.1108852574331,750.1594172244123,651.4331684991535,3030.8664211407536,2640.70481645179,1405.0352467426153
P15,2020-06-18,3.0,3260.0,48.6,0.7195313122998386,8.697736364822836,0.3636383007914389,0.2918166587335893,0.5189403510812345,0.4957650540903765,46.89672642284671,0.459067889201641,0.5510414163804036,0.6129779394310089,-0.03288813218438463,0.19178467054165388,0.5147122769652868,0.3827405547701987,0.21856225994390707,-0.14704220530762677,132.45932433797776,163.48313908217224,89.75213387712975,202.64281733925083,87.54232980153829,80.35236316053647,315.70662800769577,716.3179322482317,595.0618655049768,3651.672579322292,2476.5674079630558,1156.077406989425
P15,2020-08-12,3.0,2304.0,63.2,0.743831911910373,8.14738818779047,0.3840051879296636,0.2724848859375579,0.5699380935054241,0.4969406989430828,47.14982743373521,0.45224377149782413,0.5351982267577502,0.6141780672629181,-0.039213589057912196,0.23828503242439508,0.513409497096416,0.35160589796386876,0.21634431836020818,-0.11899735074966379,132.78425900602988,164.97653805138364,90.04512798176809,204.0002871868582,87.72837205279495,80.25348452489531,271.6710166224796,652.3206607313109,514.5037274476603,3505.783796236373,2151.006570301415,957.294273500152
P15,2020-10-15,3.0,2752.8,46.6,0.4519633162158258,15.859822690068142,0.26692101795313705,0.26771990199282913,0.14791460370746157,0.26188871050761725,25.362025647228606,0.1716379824148901,0.6378358878314828,0.5454405209235282,0.09356702657863344,-0.12382216658492873,0.24877738308071104,0.345888157621113,0.08933057241436537,-0.22600550161874214,153.73849858690124,155.49042397834188,123.31382577311487,158.33239592674252,120.46680420780979,114.33266028267417,423.1687285619541,650.5591581870005,865.3040756418618,2289.8748363213645,2936.487371312607,1701.9363320757673
P16,2020-05-11,3.0,1774.4,70.2,0.6198085430393204,10.641553786940005,0.2940859723260016,0.2842647618186472,0.3362919878995518,0.39428763994924704,37.62030796676641,0.34077327280116004,0.5553358660654062,0.5909610233256065,-0.02436635029107146,0.04836882336623578,0.40946820135931206,0.36906191662345533,0.15232742351404086,-0.18815867586731014,139.4271420154315,166.3852646793866,105.59526495704367,198.17065742885154,103.38399886147215,94.69816466410113,430.0339857419364,771.8371094111359,696.858403046733,2982.1125322711305,2703.5999967002513,1477.435203062509
P16,2020-06-18,3.0,1758.4,43.2,0.6023359921656491,12.012792609178101,0.3190238552078858,0.28815054356245584,0.37074070526259334,0.4105137476595667,38.868524165532044,0.3514277675662479,0.5896157221413711,0.5636911444835399,0.018861428258349733,0.058688932343237174,0.4074979284474778,0.4050639558466296,0.1740960202818922,-0.1998955627544866,136.9165998089444,154.41671775713246,98.90569497330296,177.41558086424735,96.71872461224682,89.85668257612836,387.2127005456481,765.7025209692256,828.5778841268038,3337.1634689797907,2967.1723847950757,1531.2039591093787
P16,2020-08-12,3.0,2804.0,67.0,0.7892041225184961,6.685229210583779,0.396158193820504,0.29888918472673587,0.6040743336939601,0.5558410253040248,52.5179706234702,0.5440939912622124,0.5133175378333504,0.6574043813390938,-0.065556951781752,0.2735779070223368,0.6004234620691877,0.3825737348286693,0.25233076968576457,-0.1199924395052511,128.84936200279867,170.9449949669659,83.62664428775722,219.03956149451272,81.49879873081971,74.34074688015383,295.2315002941774,726.3455145242001,466.6942324376822,3963.835838387095,2257.101271215447,976.3291441299036
P16,2020-10-15,3.0,2102.4,34.6,0.495975343179863,14.667784528102455,0.2791964684257432,0.2681385082050518,0.23685432146181204,0.3207301995652487,30.536669296674585,0.2297599498271392,0.6356491182552869,0.5293058349579509,0.0924226178074413,-0.045289717576869865,0.30411987252948897,0.39054664617687707,0.12652220751648569,-0.22820554766306392,148.41363119141067,149.7327640499643,111.01404775001029,152.6094687343795,108.1955961667038,102.5806909942419,417.042848510664,693.2312214213564,956.9608858104393,2838.223229364858,3106.9097726510686,1751.5037067945987
P18,2020-05-11,3.0,898.4,76.2,0.7680547898532311,6.293525497853285,0.3205882082166646,0.2726240566271196,0.5355806453518064,0.5240322407837863,49.62104255034851,0.5031185745276474,0.4849186978428815,0.6351858507174921,-0.07140206395363644,0.2622162752878327,0.5856449509241892,0.3702655497006384,0.2257984388225459,-0.12461056054319711,135.07798142681324,178.13667013036996,89.4366408289863,220.4738302094814,86.94185695411136,79.08551619112016,386.83685293891824,745.7396019295603,481.6181341833516,3689.365533900287,2153.94881994142,1113.9469378372269
P18,2020-06-18,3.0,1450.4,55.6,0.6870387049119101,8.774025145299067,0.3099967831853317,0.26443022153444684,0.4745022641741927,0.4776236312418203,45.156052411449046,0.4458895755262956,0.5120912405686496,0.5701835140233618,-0.03212348479848179,0.1933829590265872,0.5008091590232058,0.3941867433982641,0.20868440463969026,-0.1506272015285772,132.34131026100488,163.15168440940047,91.6197709580922,202.70119853022243,89.51691644356858,82.15660639356481,382.8166165140743,793.6213631453513,675.6104825159885,3644.2207474334555,2462.568204391919,1298.3481013354954
P18,2020-08-12,3.0,2022.4,66.4,0.7843271432958976,6.822957567412286,0.39254346003768253,0.2710884427285495,0.6153625984956166,0.5328945151211886,50.478835827265684,0.5009833723389686,0.5080178659240017,0.6374325976096843,-0.05697632538633947,0.2942899456857587,0.5614631151779536,0.35232916080998405,0.23622600561317464,-0.10370974068112462,130.47461573557635,168.67483466189734,86.36682963306079,212.8513977690209,84.14391465573756,76.74796678182062,253.15221387656715,656.1839992539589,445.5592133719127,3696.4335587980886,2011.3915407258737,877.651632738479
P18,2020-10-15,3.0,2595.2,47.2,0.600552547298725,12.259060670402176,0.3269254201598425,0.26349752104561325,0.37318892069947207,0.36410604313613754,34.98442609679154,0.2722442903663352,0.6375232224994328,0.566028600839202,0.050131203064030606,0.0536763592927463,0.3493709246436335,0.32702190583668533,0.14436295265329652,-0.16594623989368065,148.41535152238444,156.49105696312043,107.06183193017839,165.42542559904075,103.91426474385847,96.98492938044582,293.9702878659199,541.3415039917136,678.824753905181,2718.3502910776547,2443.83031509381,1241.9923777502486
P20,2020-05-11,3.0,1052.0,70.0,0.7119507724963806,8.359303808534662,0.3325617124751926,0.2853821443301492,0.45878895339915304,0.45381731984864526,43.301299605467484,0.4117280255437278,0.5216395142892088,0.6300589041065955,-0.06407135144201744,0.15017159760016682,0.4864985781061803,0.3483276309706893,0.1817948540798364,-0.14664951890771974,135.9015831893554,173.59018885489854,98.6720144104785,214.0119624194605,96.39558158267755,87.39660141146678,374.6484566915606,731.252976827678,526.9492724288341,3164.8426589393075,2326.012022811889,1163.7496210450709
P20,2020-06-18,3.0,2576.0,52.8,0.6655500222909212,10.242137069539432,0.34558970137485956,0.27665110865804876,0.4660477439289551,0.45098048993577944,42.71951888947672,0.3999754977621881,0.5584242400397804,0.5795108674232025,-0.0078251775382255,0.14786953608729794,0.45829174959765007,0.38078580298106257,0.1944212239752654,-0.15914676418824983,134.76339377849297,159.21789325327396,94.55097186363793,190.4788622816646,92.3223881421437,85.2505215694998,340.64916457764434,721.2143598791985,688.5470006262277,3430.764984784038,2557.956627326406,1256.2799972315602
P20,2020-08-12,3.0,1653.6,69.0,0.7973536762085272,6.481315244365996,0.40453034292478873,0.2980986551192323,0.6153567045139618,0.5594003545644743,52.86772428814073,0.5475142684753396,0.5099743607573481,0.6642465834077614,-0.0691107256983851,0.282968852759059,0.6180603531782773,0.3774694119631548,0.25295515785317,-0.11448781095288654,131.59987380801513,174.94743299237757,83.72761608947295,220.022386624001,81.35858024068479,74.09005453909631,325.15549273635355,712.6309759410412,440.980005668495,3948.8738745075398,2197.759343440233,932.3796235017049
P20,2020-10-15,3.0,2250.4,55.4,0.6851595411784438,9.666349260553353,0.3498872131520665,0.24977114652876678,0.5124574238749027,0.44924186127668736,42.704827751380584,0.37517988687059467,0.5919191892410467,0.5649137131389612,0.015807830331661766,0.19958199315737263,0.44645553493732265,0.3441293614384792,0.19444174746478574,-0.1303799339425296,142.0270497274712,158.2213722887968,94.58905449813082,176.55134936512889,91.67713994286106,84.97239257315032,270.4881959166595,562.3807694051668,616.0405693962962,3279.5879004324815,2192.5275838906773,1060.0829815896693
P11,2021-05-26,3.0,652.8,77.2,0.5993783197568177,11.05426742630284,0.28431107413152723,0.2815843242054859,0.33017473454803353,0.4029654177708496,38.187874841355395,0.3654373047931039,0.5259439056453564,0.5737778074654258,-0.025046389255210133,0.0527230482747344,0.4269803135178565,0.40712994482128506,0.1603337037359457,-0.20148162602198974,133.75982033036047,164.14953373285286,102.83390564162394,201.1780993400096,101.41613587244258,93.41667177750675,488.47531977780454,907.3058489878073,809.2794388588565,3240.8432222823835,2915.683952390772,1631.6649835357712
P11,2021-07-20,3.0,1439.2,71.4,0.7735792047118851,7.062460205290664,0.38254841399370937,0.31307878180126847,0.5819687748876055,0.57217386871428,53.96116167087203,0.5879247889194862,0.5034246153369698,0.6436864553293997,-0.06815102241254148,0.2570271071983048,0.6204565080316049,0.42544126023929474,0.2699991400951345,-0.13918970008427572,124.55600485269747,167.7413774647639,80.43606004742193,223.08508128849792,78.67390478878768,71.84160599159308,327.4729673347806,841.0648510773495,548.2899243328162,4313.928121189337,2548.2525269552793,1138.5997919731406
P11,2021-08-30,2.0,3205.3333333333335,67.33333333333333,0.6490081180855315,10.904161005669286,0.3452472045246691,0.2724911705226545,0.4847217579011496,0.48087655131661167,45.36341459688932,0.4561231565093921,0.5310651416452961,0.548014616498337,0.0018610367874769727,0.17204599959452122,0.4951869169390565,0.4521271577180256,0.2264158436714897,-0.1727729663356585,128.91796167453253,153.1118898122602,86.64657377363329,187.0345973730077,84.78180296099352,78.83169958495003,416.8977433483922,889.6258709937536,895.5866624154854,4069.5661066598063,2898.3652491338667,1431.5399612411927
P13,2021-05-26,3.0,940.0,75.8,0.6572052788783262,9.916904471403823,0.3239491840968656,0.2876232733094173,0.42435712947805637,0.457109079763666,43.23925690075767,0.4290621844063443,0.5289527032337885,0.5966461891118843,-0.03009059237965667,0.12743477093133712,0.4923643699577834,0.41049226978201636,0.19604105937406793,-0.1778951648958715,133.98177677317798,165.91786841429786,95.2826034625221,201.4231247718857,93.33962123177535,85.74352775002309,453.2760822125268,853.1225070118218,732.7438121348955,3581.9320621733955,2767.3648323419634,1441.208873069637
P13,2021-07-20,3.0,3297.6,68.2,0.7750547807135925,7.162299652647084,0.39248840558927756,0.29260441001416565,0.6067597430411776,0.5594338037215887,52.79411294751014,0.551140176084048,0.5189384927526391,0.6304337421460307,-0.05152287778326529,0.2801693615368698,0.596502756534768,0.3970413185164246,0.2614494975452776,-0.1212126484251389,128.3646879216465,166.18691958689638,81.68311757143351,213.55713941123247,79.57143086671499,72.87266605761562,290.6019824772311,732.7376686420446,521.0722260067615,4119.130330402205,2311.699920188704,1005.4832919053142
P13,2021-08-30,2.0,3566.6666666666665,61.0,0.6789995218294239,10.368442539145631,0.3700628323183162,0.2670006423503425,0.526609220470543,0.47431677520054805,44.832772038770166,0.4274766011577168,0.549242646558713,0.5624243953460846,-0.0026166877732201636,0.19552883260570136,0.48271441764162004,0.3929524235449667,0.2141174250097293,-0.14337225428484188,133.27473986289644,156.4492166365728,89.30040618837663,186.29434667638228,87.00460315265934,80.47305027163807,339.78629920153435,727.851944156606,721.2368128750414,3682.6579286930473,2493.9282117161583,1153.8721255210498
P14,2021-05-26,3.0,1458.4,76.0,0.6672383380937296,9.468435107498067,0.31497442492471306,0.27417959961166755,0.4312210442284383,0.4457336949691171,42.31241591450691,0.40778454968962813,0.5225830316621445,0.5930357105517836,-0.03587462853090454,0.1411974151597205,0.47537101117998726,0.37653637005728885,0.18549044496485512,-0.15887403290520966,135.28341869907518,167.54238755960864,97.7521883797841,203.7621621361768,95.7333144050441,87.66182800221169,409.4693242239733,782.8276609314969,650.8490082267731,3339.7092850857402,2492.091286820636,1306.2265110883855
P14,2021-07-20,3.0,3407.2,58.4,0.7615363323554482,7.582908689085354,0.38777348115307386,0.2951595561795754,0.5787223289401143,0.535283938737297,50.5871684617777,0.5127492905130429,0.5372917525172604,0.633131533777333,-0.04646471321840699,0.24652617051432213,0.5665623401357736,0.3837736609283789,0.2432729058266552,-0.12882311982879296,130.95727971426305,166.54776331330442,85.22845932193941,210.11011670561047,82.984503451103,75.99357676965262,293.1169215191011,703.1188313635736,521.0181906499056,3884.501458439563,2338.5224296752053,1029.2612648752363
P14,2021-08-30,2.0,4050.6666666666665,64.66666666666667,0.6007414743882544,12.292370781543914,0.3283020639432665,0.2679089085513787,0.4153368483108051,0.42039805575885686,39.73374354123921,0.36455393439247724,0.5669413245342088,0.5337358200783823,0.025087800200349945,0.1017187395435095,0.42002376240434247,0.41609428650551045,0.1851136798451312,-0.1841683122755361,135.8816287964836,151.92418142340284,95.35080927592124,172.90562521733133,93.10178249460711,86.6853568066885,416.1452473319503,796.8751477520128,887.1579688977573,3516.5889028645183,2877.63192698292,1461.8833671159152
P15,2021-05-26,3.0,1164.0,76.0,0.7008386713741694,8.609966153975648,0.3245407898169958,0.2837716982982055,0.46276028515426537,0.47094325335778764,44.65256078640469,0.43748363935316686,0.5195851453656017,0.6093812366030666,-0.0519224220937715,0.1643467094392999,0.5029232283858539,0.37880461656394415,0.19756576397021333,-0.15481742202417,133.3901880289434,169.033234848994,94.49207037318376,210.18717056005033,92.39424784333839,84.14191823277051,390.56529695590774,783.6995917233132,606.8030357398483,3453.245928932532,2476.160370606005,1264.1441628858945
P15,2021-07-20,3.0,3400.8,63.6,0.7533585559354008,7.861029341644969,0.3878505043076712,0.28332112138554105,0.5746550543732893,0.5130243605781125,48.580179775393546,0.47788115351011096,0.5305474164349565,0.6263118577064486,-0.04690995292839846,0.2410082918471362,0.5367988705225679,0.36424767360726856,0.2261087514272172,-0.12320964307028445,131.39130340584228,166.2998949557009,88.15520094051121,208.50794432028204,85.92557663751666,78.53964043014562,284.3862535308483,683.5736757036959,512.7690563246424,3646.3498402619925,2230.336462212709,984.6570096193791
P15,2021-08-30,2.0,2944.0,67.33333333333333,0.7082313858703669,9.552798309443247,0.3875835603670185,0.2596371767120422,0.5596977263251243,0.4717951108603862,44.7509480943912,0.4125887165391168,0.553390606705682,0.5838572587106928,-0.00873815250861203,0.2226852460565983,0.47837950192659007,0.3504984731933039,0.20598283830807645,-0.12182401068448487,135.28791219825897,160.09918199245715,91.48253523415286,189.66863500920056,88.99586574026596,82.08313443202536,272.44881878583027,623.9769923595305,587.5524325388787,3413.2919131437056,2183.4187051125805,971.0766404018805
P16,2021-05-26,3.0,857.6,76.6,0.701844328317844,7.384638826851555,0.26521297337698113,0.27321462201160296,0.40187123213182474,0.4559784431339087,43.40801863644723,0.4180712716909909,0.5139754165705991,0.6171707827566387,-0.06153607017595738,0.1544762493597226,0.4981230217638019,0.3639660051680673,0.18221601651168468,-0.15912222007331864,139.50516982836947,176.5009345855862,99.68355392801651,214.8128916744398,97.14118031474786,88.24799919507129,428.32363673374243,761.6159395455179,563.748195104196,3252.664192035757,2370.713410255556,1372.530351914124
P16,2021-07-20,3.0,4028.0,68.0,0.8381923098393762,5.1643628077044665,0.4150155986664848,0.2802623191437426,0.6886304441401793,0.6139670069190495,57.917781484965886,0.6256385059311648,0.47317849996931793,0.6679205014509848,-0.0720082102103367,0.3828600619459985,0.6739964998895299,0.3878402284353378,0.29403980267006125,-0.08597458605716116,126.37238317375707,172.78402890010355,76.5751617201078,223.78017173041547,74.46740791061939,67.99467221981803,250.95160347753742,701.9607779741468,387.88307361040086,4392.344073960542,1961.0211115989719,810.7826413140049
P16,2021-08-30,2.0,5614.666666666667,61.333333333333336,0.7068741058430962,9.411276018609664,0.3752588007640601,0.25124785457815796,0.5605679355337866,0.47730695116069266,45.24052210332417,0.4215706650365564,0.5410849885121183,0.5699360946373159,-0.00881266288484998,0.23722151616413062,0.48202827235819456,0.3605945823155115,0.21140232364785966,-0.12088526799581162,134.20914169031752,158.547103177363,90.14226778564769,188.7242182002428,87.72477333259613,80.90778323132291,281.0828174104543,649.1876787503796,621.5492943436471,3519.1817739902176,2189.155714422605,1002.9962436166514
P18,2021-05-26,3.0,1197.6,50.0,0.4650814385424273,14.623754348880155,0.24879641037233696,0.2628865696994523,0.18328085237572156,0.30847058425950946,29.28211140451812,0.2480914056816193,0.5565154941183714,0.51619587279401,0.03676191031095666,-0.06948681778119664,0.3085649276604582,0.42828454761066814,0.11311531436389058,-0.24976491142355037,140.03155782981295,154.0770404895301,113.8051774692224,171.71521472864382,112.24639408771245,104.54719566112952,583.4964222652361,954.0434060004162,1065.9512280924985,2910.0416859257216,3345.2554506223014,2007.8233424240602
