SiteID,Pasture,Date,Year,Season,biomass_lb_ac,biomass_kg_ha,Lat,Long,_geometry,sitePhotos
FE-01,Campbell Springs,10/13/2023,2023,October,1156,1295.7604,40.81234792,-105.207515,SRID=4326;POINT(-105.20751503041302 40.812347917656446),"2023_RobertsRanch_USDA-ARS-27.jpg, 2023_RobertsRanch_USDA-ARS-28.jpg"
FE-02,Campbell Springs,10/13/2023,2023,October,1054,1181.4286,40.81524434,-105.2019108,SRID=4326;POINT(-105.20191083218589 40.815244337721715),"2023_RobertsRanch_USDA-ARS-25.jpg, 2023_RobertsRanch_USDA-ARS-26.jpg"
FE-03,Upper Campbell Vally,10/13/2023,2023,October,1054,1181.4286,40.82179557,-105.1990793,SRID=4326;POINT(-105.19907926349288 40.8217955673524),"2023_RobertsRanch_USDA-ARS-21.jpg, 2023_RobertsRanch_USDA-ARS-22.jpg"
FE-04,Upper Campbell Vally,10/13/2023,2023,October,986,1105.2074,40.82038633,-105.1969489,SRID=4326;POINT(-105.1969488811203 40.82038633308888),"2023_RobertsRanch_USDA-ARS-23.jpg, 2023_RobertsRanch_USDA-ARS-24.jpg"
FE-05,Horsehoe North,10/13/2023,2023,October,1088,1219.5392,40.82893058,-105.1809275,SRID=4326;POINT(-105.18092750364805 40.82893057841773),"2023_RobertsRanch_USDA-ARS-31.jpg, 2023_RobertsRanch_USDA-ARS-32.jpg"
FE-06,Horsehoe North,10/13/2023,2023,October,714,800.3226,40.83033399,-105.1799918,SRID=4326;POINT(-105.1799917797434 40.830333988968206),"2023_RobertsRanch_USDA-ARS-29.jpg, 2023_RobertsRanch_USDA-ARS-30.jpg"
FE-07,Horsehoe North,10/13/2023,2023,October,884,990.8756,40.81859712,-105.1676411,SRID=4326;POINT(-105.16764109747054 40.81859712377868),"2023_RobertsRanch_USDA-ARS-33.jpg, 2023_RobertsRanch_USDA-ARS-34.jpg"
T-106,Red Nose,10/13/2023,2023,October,646,724.1014,40.87709,-105.23915,SRID=4326;POINT(-105.23915 40.87709),"2023_RobertsRanch_USDA-ARS-46.jpg, 2023_RobertsRanch_USDA-ARS-45.jpg"
T-111,Horsehoe North,10/13/2023,2023,October,680,762.212,40.81559,-105.16849,SRID=4326;POINT(-105.16849 40.81559),"2023_RobertsRanch_USDA-ARS-54.jpg, 2023_RobertsRanch_USDA-ARS-53.jpg"
FE-08,CR80 West,10/7/2023,2023,October,1088,1219.5392,40.848061,-105.218514,SRID=4326;POINT(-105.218514 40.848061),2023_RobertsRanch_USDA-ARS-13.jpg
FE-09,CR80 West,10/7/2023,2023,October,2040,2286.636,40.84417666,-105.216554,SRID=4326;POINT(-105.21655402743436 40.84417665971506),2023_RobertsRanch_USDA-ARS-14.jpg
FE-10,CR80 West,10/7/2023,2023,October,884,990.8756,40.83741558,-105.2079236,SRID=4326;POINT(-105.2079235993641 40.83741557628499),2023_RobertsRanch_USDA-ARS-15.jpg
FE-11,CR80 South,10/7/2023,2023,October,1088,1219.5392,40.83654049,-105.2058977,SRID=4326;POINT(-105.20589770971465 40.8365404926462),2023_RobertsRanch_USDA-ARS-16.jpg
FE-12,CR80 South,10/7/2023,2023,October,1496,1676.8664,40.83674323,-105.1904097,SRID=4326;POINT(-105.19040966415317 40.83674322718163),2023_RobertsRanch_USDA-ARS-12.jpg
FE-13,Mid Campbell Valley,10/7/2023,2023,October,1632,1829.3088,40.80787411,-105.18923,SRID=4326;POINT(-105.18922997279262 40.807874111971145),2023_RobertsRanch_USDA-ARS-17.jpg
FE-14,Mid Campbell Valley,10/7/2023,2023,October,1428,1600.6452,40.80604878,-105.1857773,SRID=4326;POINT(-105.18577734809142 40.806048783910114),2023_RobertsRanch_USDA-ARS-18.jpg
FE-15,Lower Campbell Valley,10/7/2023,2023,October,748,838.4332,40.80647096,-105.1637883,SRID=4326;POINT(-105.16378826887374 40.806470964222704),2023_RobertsRanch_USDA-ARS-20.jpg
FE-16,Lower Campbell Valley,10/7/2023,2023,October,816,914.6544,40.80321532,-105.1637789,SRID=4326;POINT(-105.16377890559535 40.80321531751338),2023_RobertsRanch_USDA-ARS-19.jpg
T-103,Mid Campbell Valley,10/7/2023,2023,October,1734,1943.6406,40.81096,-105.19125,SRID=4326;POINT(-105.19125 40.81096),"2023_RobertsRanch_USDA-ARS-40.jpg, 2023_RobertsRanch_USDA-ARS-38.jpg, 2023_RobertsRanch_USDA-ARS-39.jpg"
T-104,Lower Campbell Valley,10/7/2023,2023,October,850,952.765,40.79993,-105.1617,SRID=4326;POINT(-105.1617 40.79993),"2023_RobertsRanch_USDA-ARS-42.jpg, 2023_RobertsRanch_USDA-ARS-41.jpg"
T-105,Horseshoe South,10/7/2023,2023,October,612,685.9908,40.80374,-105.14214,SRID=4326;POINT(-105.14214 40.80374),"2023_RobertsRanch_USDA-ARS-44.jpg, 2023_RobertsRanch_USDA-ARS-43.jpg"
T-112,CR80 West,10/7/2023,2023,October,1054,1181.4286,40.84739,-105.22089,SRID=4326;POINT(-105.22089 40.84739),"2023_RobertsRanch_USDA-ARS-55.jpg, 2023_RobertsRanch_USDA-ARS-56.jpg, 2023_RobertsRanch_USDA-ARS-1.jpg, 2023_RobertsRanch_USDA-ARS-2.jpg"
FE-17,10Mile,10/6/2023,2023,October,476,533.5484,40.86874134,-105.2525244,SRID=4326;POINT(-105.25252439006051 40.868741344861846),2023_RobertsRanch_USDA-ARS-10.jpg
FE-18,10Mile,10/6/2023,2023,October,816,914.6544,40.86911472,-105.247881,SRID=4326;POINT(-105.24788100278685 40.869114723600504),2023_RobertsRanch_USDA-ARS-9.jpg
FE-19,Red Nose,10/6/2023,2023,October,748,838.4332,40.87195298,-105.2466507,SRID=4326;POINT(-105.24665069031889 40.871952983779366),2023_RobertsRanch_USDA-ARS-7.jpg
FE-20,Steamboat Rock North,10/6/2023,2023,October,1156,1295.7604,40.86985136,-105.2432443,SRID=4326;POINT(-105.24324429616809 40.86985136170565),2023_RobertsRanch_USDA-ARS-35.jpg
FE-21,Red Nose,10/6/2023,2023,October,1496,1676.8664,40.88140887,-105.2430569,SRID=4326;POINT(-105.24305688453512 40.88140887255807),2023_RobertsRanch_USDA-ARS-8.jpg
FE-22,CR80 North,10/6/2023,2023,October,1292,1448.2028,40.85266053,-105.1990504,SRID=4326;POINT(-105.19905042450821 40.85266053246918),2023_RobertsRanch_USDA-ARS-6.jpg
FE-23,CR80 North,10/6/2023,2023,October,816,914.6544,40.84872236,-105.1959854,SRID=4326;POINT(-105.19598536114279 40.84872235587729),2023_RobertsRanch_USDA-ARS-5.jpg
T-101,CR80 South,10/6/2023,2023,October,1020,1143.318,40.83548579,-105.1956234,SRID=4326;POINT(-105.19562343449537 40.83548578877903),"2023_RobertsRanch_USDA-ARS-11.jpg, 2023_RobertsRanch_USDA-ARS-3.jpg, 2023_RobertsRanch_USDA-ARS-4.jpg"
T-102,CR80 East,10/6/2023,2023,October,1258,1410.0922,40.84287,-105.17639,SRID=4326;POINT(-105.17639 40.84287),"2023_RobertsRanch_USDA-ARS-37.jpg, 2023_RobertsRanch_USDA-ARS-36.jpg"
T-107,Steamboat Rock North,10/6/2023,2023,October,918,1028.9862,40.86487,-105.22506,SRID=4326;POINT(-105.22506 40.86487),"2023_RobertsRanch_USDA-ARS-48.jpg, 2023_RobertsRanch_USDA-ARS-47.jpg"
T-108,Steamboat Rock South,10/6/2023,2023,October,2006,2248.5254,40.86003,-105.24036,SRID=4326;POINT(-105.24036 40.86003),"2023_RobertsRanch_USDA-ARS-50.jpg, 2023_RobertsRanch_USDA-ARS-49.jpg"
T-109,CR80 North,10/6/2023,2023,October,782,876.5438,40.85662,-105.1985,SRID=4326;POINT(-105.1985 40.85662),"2023_RobertsRanch_USDA-ARS-52.jpg, 2023_RobertsRanch_USDA-ARS-51.jpg"
T-105,Horseshoe South,7/28/2023,2023,July,1643,1841.55655,40.80374,-105.14214,SRID=4326;POINT(-105.14214 40.80374),
T-106,Red Nose,7/28/2023,2023,July,2163,2424.39855,40.87709,-105.23915,SRID=4326;POINT(-105.23915 40.87709),
T-108,Steamboat Rock South,7/28/2023,2023,July,4430,4965.3655,40.86003,-105.24036,SRID=4326;POINT(-105.24036 40.86003),
T-109,CR80 North,7/28/2023,2023,July,1915,2146.42775,40.85662,-105.1985,SRID=4326;POINT(-105.1985 40.85662),
T-110,Reservior 15,7/28/2023,2023,July,3763,4217.75855,40.79403,-105.12008,SRID=4326;POINT(-105.12008 40.79403),
T-111,Horsehoe North,7/28/2023,2023,July,3831,4293.97635,40.81559,-105.16849,SRID=4326;POINT(-105.16849 40.81559),
T-112,CR80 West,7/28/2023,2023,July,3380,3788.473,40.84739,-105.22089,SRID=4326;POINT(-105.22089 40.84739),
T-104,Lower Campbell Valley,7/21/2023,2023,July,2800,3138.38,40.79993,-105.1617,SRID=4326;POINT(-105.1617 40.79993),
T-107,Steamboat Rock North,7/20/2023,2023,July,1556,1744.0426,40.86487,-105.22506,SRID=4326;POINT(-105.22506 40.86487),
T-101,CR80 South,7/19/2023,2023,July,1512,1694.7252,40.83548579,-105.1956234,SRID=4326;POINT(-105.19562343449537 40.83548578877903),
T-102,CR80 East,7/19/2023,2023,July,1548,1735.0758,-105.17639,40.84287,SRID=4326;POINT(-105.17639 40.84287),
T-103,Mid Campbell Valley,7/19/2023,2023,July,2128,2385.1688,40.81096,-105.19125,SRID=4326;POINT(-105.19125 40.81096),
FE-24,CR80 South,7/18/2023,2023,July,1944,2178.9324,40.8317341,-105.1954024,SRID=4326;POINT(-105.1954024 40.8317341),
FE-25,CR80 South,7/18/2023,2023,July,1008,1129.8168,40.8318167,-105.1955244,SRID=4326;POINT(-105.1955244 40.8318167),
FE-26,CR80 South,7/18/2023,2023,July,1436,1609.5406,40.8318313,-105.1953985,SRID=4326;POINT(-105.195398487073 40.83183130352453),
T-104,Lower Campbell Valley,7/19/2022,2022,July,357,400.14345,40.79993,-105.1617,SRID=4326;POINT(-105.1617 40.79993),
T-104,Lower Campbell Valley,7/19/2022,2022,July,357.3333333,400.5170666,40.79993,-105.1617,SRID=4326;POINT(-105.1617 40.79993),
T-105,Horseshoe South,7/19/2022,2022,July,256,286.9376,40.80374,-105.14214,SRID=4326;POINT(-105.14214 40.80374),
T-110,Reservior 15,7/19/2022,2022,July,139,155.79815,40.79403,-105.12008,SRID=4326;POINT(-105.12008 40.79403),
T-110,Reservior 15,7/19/2022,2022,July,138.6666667,155.4245334,40.79403,-105.12008,SRID=4326;POINT(-105.12008 40.79403),
T-111,Horsehoe North,7/19/2022,2022,July,127,142.34795,40.81559,-105.16849,SRID=4326;POINT(-105.16849 40.81559),
T-111,Horsehoe North,7/19/2022,2022,July,126.6666667,141.9743334,40.81559,-105.16849,SRID=4326;POINT(-105.16849 40.81559),
T-101,CR80 South,7/18/2022,2022,July,277,310.47545,40.83528,-105.19559,SRID=4326;POINT(-105.19559 40.83528),
T-101,CR80 South,7/18/2022,2022,July,277.3333333,310.8490666,40.83548579,-105.1956234,SRID=4326;POINT(-105.19562343449537 40.83548578877903),
T-102,CR80 East,7/18/2022,2022,July,416,466.2736,-105.17639,40.84287,SRID=4326;POINT(-105.17639 40.84287),
T-103,Mid Campbell Valley,7/18/2022,2022,July,325,364.27625,40.81096,-105.19125,SRID=4326;POINT(-105.19125 40.81096),
T-103,Mid Campbell Valley,7/18/2022,2022,July,325.3333333,364.6498666,40.81096,-105.19125,SRID=4326;POINT(-105.19125 40.81096),
T-106,Red Nose,7/18/2022,2022,July,480,538.008,40.87709,-105.23915,SRID=4326;POINT(-105.23915 40.87709),
T-107,Steamboat Rock North,7/18/2022,2022,July,171,191.66535,40.86487,-105.22506,SRID=4326;POINT(-105.22506 40.86487),
T-107,Steamboat Rock North,7/18/2022,2022,July,170.6666667,191.2917334,40.86487,-105.22506,SRID=4326;POINT(-105.22506 40.86487),
T-108,Steamboat Rock South,7/18/2022,2022,July,240,269.004,40.86003,-105.24036,SRID=4326;POINT(-105.24036 40.86003),
T-109,CR80 North,7/18/2022,2022,July,160,179.336,40.85662,-105.1985,SRID=4326;POINT(-105.1985 40.85662),
T-112,CR80 West,7/18/2022,2022,July,228,255.5538,40.84739,-105.22089,SRID=4326;POINT(-105.22089 40.84739),
T-106,Red Nose,6/2/2022,2022,June,589,660.18065,40.8771137,-105.2389385,SRID=4326;POINT(-105.2389385 40.8771137),
T-107,Red Nose,6/2/2022,2022,June,635,711.73975,40.8779583,-105.2404601,SRID=4326;POINT(-105.2404601 40.8779583),
T-108,Steamboat Rock South,6/2/2022,2022,June,1065,1193.70525,40.8599928,-105.2404228,SRID=4326;POINT(-105.2404228 40.8599928),
T-113,10Mile,6/2/2022,2022,June,476,533.5246,40.8652921,-105.2598501,SRID=4326;POINT(-105.2598501 40.8652921),
FE-27,CR80 West,5/26/2022,2022,May,456,511.1076,40.84745651,-105.2208478,SRID=4326;POINT(-105.22084783762693 40.84745651298932),
T-102,CR80 East,5/25/2022,2022,May,1216,1362.9536,-105.17639,40.84287,SRID=4326;POINT(-105.17639 40.84287),
T-101,CR80 South,5/13/2022,2022,May,329,368.75965,40.8354812,-105.1957198,SRID=4326;POINT(-105.1957198 40.8354812),
T-107,Steamboat Rock North,5/13/2022,2022,May,456,511.1076,40.86487,-105.22506,SRID=4326;POINT(-105.22506 40.86487),
FE-28,CR80 South,5/11/2022,2022,May,785,879.86725,40.83766222,-105.1842645,SRID=4326;POINT(-105.1842645 40.83766222),
T-102,CR80 East,5/11/2022,2022,May,513,574.99605,-105.17639,40.84287,SRID=4326;POINT(-105.17639 40.84287),
T-103,Mid Campbell Valley,5/11/2022,2022,May,329,368.75965,40.81096,-105.19125,SRID=4326;POINT(-105.19125 40.81096),
T-104,Lower Campbell Valley,5/11/2022,2022,May,481,539.12885,40.79993,-105.1617,SRID=4326;POINT(-105.1617 40.79993),
T-110,Reservior 15,5/11/2022,2022,May,304,340.7384,40.79403,-105.12008,SRID=4326;POINT(-105.12008 40.79403),
FE-29,CR80 South,4/15/2022,2022,April,988,1107.3998,40.8375922,-105.1845455,SRID=4326;POINT(-105.1845455 40.8375922),
FE-30,CR80 North,4/15/2022,2022,April,456,511.1076,40.8513417,-105.1974645,SRID=4326;POINT(-105.1974645 40.8513417),
FE-31,Lower Campbell Valley,11/19/2021,2021,November,988,1107.3998,40.79870307,-105.1555139,SRID=4326;POINT(-105.15551391988994 40.79870306857535),
FE-32,Campbell Springs,11/19/2021,2021,November,849,951.60165,40.80582071,-105.196362,SRID=4326;POINT(-105.19636195152997 40.805820713484565),
FE-33,Horseshoe South,11/19/2021,2021,November,836,937.0306,40.81154219,-105.1427,SRID=4326;POINT(-105.1427000015974 40.81154219325231),
FE-34,CR80 South,11/19/2021,2021,November,1201,1346.14085,40.8447148,-105.1957122,SRID=4326;POINT(-105.1957122 40.8447148),
FE-35,CR80 North,11/19/2021,2021,November,581,651.21385,40.85129216,-105.197414,SRID=4326;POINT(-105.19741404801609 40.851292163383334),
FE-36,Red Nose,11/19/2021,2021,November,524,587.3254,40.87524905,-105.2441837,SRID=4326;POINT(-105.24418372660877 40.87524904663797),
FE-28,CR80 South,10/26/2021,2021,October,1292,1448.1382,40.83766222,-105.1842645,SRID=4326;POINT(-105.18426451832055 40.837662221016764),
FE-38,10Mile,10/26/2021,2021,October,1343,1505.30155,40.8616073,-105.2600959,SRID=4326;POINT(-105.2600959315896 40.86160729757699),
FE-39,Steamboat Rock North,10/26/2021,2021,October,973,1090.58705,40.87056115,-105.2380053,SRID=4326;POINT(-105.23800525814293 40.870561145363794),
FE-40,Mid Campbell Valley,10/22/2021,2021,October,1900,2129.615,40.8030533,-105.1831888,SRID=4326;POINT(-105.1831888 40.8030533),
FE-41,Upper Campbell Vally,10/20/2021,2021,October,1349,1512.02665,40.8235858,-105.200909,SRID=4326;POINT(-105.200909 40.8235858),
T-110,Reservior 15,7/22/2021,2021,July,560,627.676,40.79403,-105.12008,SRID=4326;POINT(-105.12008 40.79403),
T-111,Horsehoe North,7/22/2021,2021,July,1728.333333,1937.202416,40.81559,-105.16849,SRID=4326;POINT(-105.16849 40.81559),
T-112,CR80 West,7/22/2021,2021,July,1560,1748.526,40.84739,-105.22089,SRID=4326;POINT(-105.22089 40.84739),
T-106,Red Nose,7/21/2021,2021,July,1538.333333,1724.240916,40.87709,-105.23915,SRID=4326;POINT(-105.23915 40.87709),
T-107,Steamboat Rock North,7/21/2021,2021,July,1320,1479.522,40.86487,-105.22506,SRID=4326;POINT(-105.22506 40.86487),
T-108,Steamboat Rock South,7/21/2021,2021,July,2036.666667,2282.797834,40.86003,-105.24036,SRID=4326;POINT(-105.24036 40.86003),
T-109,CR80 North,7/21/2021,2021,July,2096.666667,2350.048834,40.85662,-105.1985,SRID=4326;POINT(-105.1985 40.85662),
T-102,CR80 East,7/20/2021,2021,July,706.6666667,792.0673334,-105.17639,40.84287,SRID=4326;POINT(-105.17639 40.84287),
T-103,Mid Campbell Valley,7/20/2021,2021,July,1841.666667,2064.232084,40.81096,-105.19125,SRID=4326;POINT(-105.19125 40.81096),
T-104,Lower Campbell Valley,7/20/2021,2021,July,1325,1485.12625,40.79993,-105.1617,SRID=4326;POINT(-105.1617 40.79993),
T-105,Horseshoe South,7/20/2021,2021,July,1218.333333,1365.568916,40.80374,-105.14214,SRID=4326;POINT(-105.14214 40.80374),
T-101,CR80 South,7/16/2021,2021,July,208,233.1368,40.83548579,-105.1956234,SRID=4326;POINT(-105.19562343449537 40.83548578877903),
